trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3008,False,"{'a': 0.1, 'e': 0.22235056966708444}",20,11,14.52286950640782,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3009,False,"{'a': 0.1, 'e': 0.2222394221714404}",25,16,-5.654400392028295,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
3010,False,"{'a': 0.1, 'e': 0.22212833023565307}",20,13,-29.5435079253343,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
3011,False,"{'a': 0.1, 'e': 0.22201729383194937}",30,23,13.045468392335206,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3012,False,"{'a': 0.1, 'e': 0.22190631293257038}",30,15,16.938589556891706,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
3013,False,"{'a': 0.1, 'e': 0.22179538750977074}",30,20,18.876084416655548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3014,False,"{'a': 0.1, 'e': 0.22168451753581914}",25,16,16.770489563681686,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3015,False,"{'a': 0.1, 'e': 0.22157370298299803}",25,9,28.680253987688058,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3016,False,"{'a': 0.1, 'e': 0.22146294382360387}",25,17,16.920209111843903,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3017,False,"{'a': 0.1, 'e': 0.22135224002994683}",30,12,-50.14818237556025,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 1}",1
3018,False,"{'a': 0.1, 'e': 0.22124159157435094}",20,12,15.159838103678661,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3019,False,"{'a': 0.1, 'e': 0.22113099842915407}",25,12,14.975043442320123,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3020,False,"{'a': 0.1, 'e': 0.221020460566708}",20,12,-7.582046121396036,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
3021,False,"{'a': 0.1, 'e': 0.2209099779593782}",35,8,-55.89584369778889,"{0: 20, 1: 1, 2: 4, 3: 2, 4: 0}",1
3022,False,"{'a': 0.1, 'e': 0.22079955057954403}",25,11,-5.353953423767841,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
3023,False,"{'a': 0.1, 'e': 0.22068917839959865}",20,15,6.7120140779580835,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3024,False,"{'a': 0.1, 'e': 0.22057886139194904}",20,9,-27.9300736242484,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
3025,False,"{'a': 0.1, 'e': 0.22046859952901593}",20,10,19.61903065117699,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3026,False,"{'a': 0.1, 'e': 0.22035839278323385}",20,12,-3.7448363957584494,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
3027,False,"{'a': 0.1, 'e': 0.22024824112705108}",20,5,-4.786019556393182,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
3028,False,"{'a': 0.1, 'e': 0.22013814453292976}",30,18,-25.634167912453854,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
3029,False,"{'a': 0.1, 'e': 0.22002810297334574}",20,16,8.439480424616864,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3030,False,"{'a': 0.1, 'e': 0.21991811642078862}",20,5,13.886395911630398,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3031,False,"{'a': 0.1, 'e': 0.21980818484776168}",25,10,27.474067221941482,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3032,False,"{'a': 0.1, 'e': 0.21969830822678216}",20,4,7.771185176697955,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
3033,False,"{'a': 0.1, 'e': 0.21958848653038082}",30,0,-42.246134800163695,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
3034,False,"{'a': 0.1, 'e': 0.21947871973110228}",20,8,2.5835063034063412,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3035,False,"{'a': 0.1, 'e': 0.21936900780150476}",20,1,18.98795249244114,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
3036,False,"{'a': 0.1, 'e': 0.21925935071416036}",25,9,-24.00103878877575,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
3037,False,"{'a': 0.1, 'e': 0.2191497484416548}",30,20,-29.25996945867831,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
3038,False,"{'a': 0.1, 'e': 0.2190402009565875}",20,15,8.514511393377393,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3039,False,"{'a': 0.1, 'e': 0.2189307082315715}",25,12,10.509867846224717,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3040,False,"{'a': 0.1, 'e': 0.21882127023923378}",20,12,15.969572618960077,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3041,False,"{'a': 0.1, 'e': 0.21871188695221475}",25,11,12.058269230318455,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3042,False,"{'a': 0.1, 'e': 0.2186025583431686}",25,0,2.1477419047230586,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
3043,False,"{'a': 0.1, 'e': 0.21849328438476312}",20,6,13.823345214057426,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
3044,False,"{'a': 0.1, 'e': 0.21838406504967992}",30,4,-16.270141833652996,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
3045,False,"{'a': 0.1, 'e': 0.21827490031061414}",25,4,-12.618510948820198,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
3046,False,"{'a': 0.1, 'e': 0.21816579014027454}",25,15,20.259729935253315,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3047,False,"{'a': 0.1, 'e': 0.2180567345113836}",20,10,11.620367157113645,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3048,False,"{'a': 0.1, 'e': 0.21794773339667745}",25,0,-36.318732802097266,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
3049,False,"{'a': 0.1, 'e': 0.21783878676890578}",25,0,-33.000205996587674,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
3050,False,"{'a': 0.1, 'e': 0.21772989460083195}",25,14,-21.169617062323958,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
3051,False,"{'a': 0.1, 'e': 0.21762105686523284}",25,2,-17.233405224917593,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
3052,False,"{'a': 0.1, 'e': 0.21751227353489916}",20,12,-8.28793687666715,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
3053,False,"{'a': 0.1, 'e': 0.21740354458263497}",25,0,-43.20097665378747,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
3054,False,"{'a': 0.1, 'e': 0.21729486998125805}",30,0,-76.56408245350808,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
3055,False,"{'a': 0.1, 'e': 0.21718624970359973}",30,16,-34.31756681210592,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
3056,False,"{'a': 0.1, 'e': 0.217077683722505}",20,16,7.159556444053143,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3057,False,"{'a': 0.1, 'e': 0.21696917201083235}",25,19,13.426448245160152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3058,False,"{'a': 0.1, 'e': 0.2168607145414538}",20,3,6.944595767778242,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
3059,False,"{'a': 0.1, 'e': 0.216752311287255}",25,10,24.76175583188388,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3060,False,"{'a': 0.1, 'e': 0.2166439622211352}",25,2,28.08117794865804,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
3061,False,"{'a': 0.1, 'e': 0.21653566731600707}",20,10,21.145872634629356,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3062,False,"{'a': 0.1, 'e': 0.21642742654479688}",25,19,-13.914315771253404,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
3063,False,"{'a': 0.1, 'e': 0.21631923988044444}",25,11,29.65625044794742,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3064,False,"{'a': 0.1, 'e': 0.21621110729590312}",30,19,-8.48701667745403,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
3065,False,"{'a': 0.1, 'e': 0.21610302876413975}",25,13,17.695728415312573,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3066,False,"{'a': 0.1, 'e': 0.2159950042581347}",20,14,-9.355038928006497,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
3067,False,"{'a': 0.1, 'e': 0.2158870337508818}",25,9,16.086631243071785,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3068,False,"{'a': 0.1, 'e': 0.2157791172153885}",20,14,8.44931993081424,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3069,False,"{'a': 0.1, 'e': 0.21567125462467565}",20,0,-23.433565089502054,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
3070,False,"{'a': 0.1, 'e': 0.21556344595177754}",20,0,-9.863265899320695,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
3071,False,"{'a': 0.1, 'e': 0.21545569116974203}",25,12,22.54986504198364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3072,False,"{'a': 0.1, 'e': 0.21534799025163046}",25,10,-14.656917131902148,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
3073,False,"{'a': 0.1, 'e': 0.21524034317051757}",20,9,16.27158635171425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3074,False,"{'a': 0.1, 'e': 0.21513274989949163}",20,9,18.539106922373094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3075,False,"{'a': 0.1, 'e': 0.21502521041165426}",25,11,20.235300594415598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3076,False,"{'a': 0.1, 'e': 0.21491772468012055}",35,24,-8.561720498081158,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
3077,False,"{'a': 0.1, 'e': 0.2148102926780192}",25,2,34.02659860538631,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3078,False,"{'a': 0.1, 'e': 0.21470291437849215}",25,0,-11.411643821712728,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
3079,False,"{'a': 0.1, 'e': 0.21459558975469478}",20,12,-33.610011109003096,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
3080,False,"{'a': 0.1, 'e': 0.21448831877979593}",20,16,8.567286543233614,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3081,False,"{'a': 0.1, 'e': 0.21438110142697794}",25,16,18.35570261149793,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3082,False,"{'a': 0.1, 'e': 0.21427393766943642}",25,15,-64.77095415921549,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
3083,False,"{'a': 0.1, 'e': 0.21416682748038046}",20,10,19.32666694931209,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3084,False,"{'a': 0.1, 'e': 0.2140597708330324}",35,17,17.895310488490637,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
3085,False,"{'a': 0.1, 'e': 0.21395276770062824}",20,6,13.278528805411435,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3086,False,"{'a': 0.1, 'e': 0.21384581805641711}",20,15,9.058882803357918,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3087,False,"{'a': 0.1, 'e': 0.2137389218736616}",25,17,-28.13114957125413,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
3088,False,"{'a': 0.1, 'e': 0.21363207912563764}",20,5,-23.117439732058685,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
3089,False,"{'a': 0.1, 'e': 0.2135252897856346}",25,10,24.42177554836082,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3090,False,"{'a': 0.1, 'e': 0.21341855382695513}",30,17,23.77515882688958,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3091,False,"{'a': 0.1, 'e': 0.21331187122291523}",25,13,22.546351543882274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3092,False,"{'a': 0.1, 'e': 0.2132052419468442}",20,10,3.066762531962706,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3093,False,"{'a': 0.1, 'e': 0.21309866597208482}",20,6,6.488378836256713,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3094,False,"{'a': 0.1, 'e': 0.21299214327199303}",25,9,-38.31604485097101,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
3095,False,"{'a': 0.1, 'e': 0.21288567381993817}",30,19,2.8061799862925567,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
3096,False,"{'a': 0.1, 'e': 0.21277925758930283}",20,10,-23.932066664447223,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
3097,False,"{'a': 0.1, 'e': 0.21267289455348304}",30,18,10.426647959411754,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3098,False,"{'a': 0.1, 'e': 0.212566584685888}",25,13,16.198031750794858,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3099,False,"{'a': 0.1, 'e': 0.21246032795994024}",30,16,-9.235586810325433,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
3100,False,"{'a': 0.1, 'e': 0.21235412434907552}",20,12,4.023061389534911,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3101,False,"{'a': 0.1, 'e': 0.21224797382674304}",30,7,25.236329844423924,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
3102,False,"{'a': 0.1, 'e': 0.21214187636640514}",20,8,23.82404877432234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3103,False,"{'a': 0.1, 'e': 0.2120358319415374}",25,10,9.004435674168302,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
3104,False,"{'a': 0.1, 'e': 0.21192984052562874}",20,10,-63.4085047264723,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
3105,False,"{'a': 0.1, 'e': 0.21182390209218135}",30,13,-32.04881853775537,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
3106,False,"{'a': 0.1, 'e': 0.2117180166147106}",20,5,-38.55771497604302,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
3107,False,"{'a': 0.1, 'e': 0.2116121840667451}",25,17,2.796147689091248,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3108,False,"{'a': 0.1, 'e': 0.21150640442182664}",20,6,-30.870480216696322,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
3109,False,"{'a': 0.1, 'e': 0.21140067765351048}",35,5,7.730790255869319,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",1
3110,False,"{'a': 0.1, 'e': 0.2112950037353648}",25,8,3.8341967888595754,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
3111,False,"{'a': 0.1, 'e': 0.21118938264097117}",25,14,17.42474485975104,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3112,False,"{'a': 0.1, 'e': 0.21108381434392426}",20,8,19.251453256218802,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3113,False,"{'a': 0.1, 'e': 0.21097829881783206}",30,18,26.494265680312424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3114,False,"{'a': 0.1, 'e': 0.21087283603631568}",20,15,8.530756644134327,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3115,False,"{'a': 0.1, 'e': 0.2107674259730094}",25,20,10.352296899317754,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3116,False,"{'a': 0.1, 'e': 0.21066206860156067}",30,14,-70.13538754622074,"{0: 12, 1: 0, 2: 1, 3: 2, 4: 1}",1
3117,False,"{'a': 0.1, 'e': 0.21055676389563024}",20,6,9.361941745571151,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
3118,False,"{'a': 0.1, 'e': 0.21045151182889185}",25,15,11.847990573121852,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
3119,False,"{'a': 0.1, 'e': 0.21034631237503254}",30,8,14.088737013513162,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
3120,False,"{'a': 0.1, 'e': 0.21024116550775238}",35,18,6.922573445294487,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
3121,False,"{'a': 0.1, 'e': 0.21013607120076472}",20,15,9.068925514247493,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3122,False,"{'a': 0.1, 'e': 0.21003102942779597}",20,6,-3.5303045300463483,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
3123,False,"{'a': 0.1, 'e': 0.20992604016258565}",25,8,4.885684035904149,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
3124,False,"{'a': 0.1, 'e': 0.20982110337888643}",20,11,17.026863715896123,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3125,False,"{'a': 0.1, 'e': 0.2097162190504642}",20,13,13.567019629235535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3126,False,"{'a': 0.1, 'e': 0.2096113871510978}",25,8,-15.199339602682919,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
3127,False,"{'a': 0.1, 'e': 0.20950660765457932}",20,12,-28.708565396427637,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
3128,False,"{'a': 0.1, 'e': 0.20940188053471379}",25,17,13.458575177226802,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3129,False,"{'a': 0.1, 'e': 0.20929720576531952}",25,17,-32.92437899875093,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
3130,False,"{'a': 0.1, 'e': 0.20919258332022778}",25,14,20.406402752971662,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3131,False,"{'a': 0.1, 'e': 0.20908801317328293}",30,16,1.631520052257082,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3132,False,"{'a': 0.1, 'e': 0.20898349529834245}",35,24,9.333408151986662,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3133,False,"{'a': 0.1, 'e': 0.20887902966927693}",20,3,-1.6657910762634363,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
3134,False,"{'a': 0.1, 'e': 0.2087746162599699}",20,9,-15.511302303645472,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
3135,False,"{'a': 0.1, 'e': 0.20867025504431805}",20,13,14.374108040447847,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3136,False,"{'a': 0.1, 'e': 0.20856594599623096}",30,10,14.844364542991027,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
3137,False,"{'a': 0.1, 'e': 0.20846168908963153}",20,13,0.007850325391503876,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
3138,False,"{'a': 0.1, 'e': 0.20835748429845546}",30,11,34.7045501772342,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3139,False,"{'a': 0.1, 'e': 0.20825333159665155}",20,3,17.551255933648484,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3140,False,"{'a': 0.1, 'e': 0.20814923095818155}",30,22,16.096039016727428,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3141,False,"{'a': 0.1, 'e': 0.20804518235702046}",20,3,2.792117376658573,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
3142,False,"{'a': 0.1, 'e': 0.207941185767156}",30,7,28.292262643237894,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
3143,False,"{'a': 0.1, 'e': 0.20783724116258911}",25,16,14.932996752325893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3144,False,"{'a': 0.1, 'e': 0.20773334851733352}",20,14,-27.83921128372883,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
3145,False,"{'a': 0.1, 'e': 0.2076295078054162}",25,17,14.244164503276933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3146,False,"{'a': 0.1, 'e': 0.2075257190008769}",20,5,-4.670670544793495,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
3147,False,"{'a': 0.1, 'e': 0.20742198207776844}",25,17,17.292138457545242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3148,False,"{'a': 0.1, 'e': 0.20731829701015653}",25,14,19.65690555089257,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3149,False,"{'a': 0.1, 'e': 0.20721466377212}",20,13,12.522230694904398,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3150,False,"{'a': 0.1, 'e': 0.20711108233775047}",20,4,18.78506392961264,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
3151,False,"{'a': 0.1, 'e': 0.20700755268115265}",30,14,18.68414897875403,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3152,False,"{'a': 0.1, 'e': 0.20690407477644399}",30,9,-11.568193295062478,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
3153,False,"{'a': 0.1, 'e': 0.20680064859775515}",25,1,43.352677940323055,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3154,False,"{'a': 0.1, 'e': 0.20669727411922956}",25,10,25.754327859733035,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3155,False,"{'a': 0.1, 'e': 0.20659395131502356}",30,22,3.2928189317572327,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3156,False,"{'a': 0.1, 'e': 0.20649068015930644}",25,16,2.7123256604294887,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3157,False,"{'a': 0.1, 'e': 0.20638746062626045}",30,0,-79.41874644118563,"{0: 22, 1: 0, 2: 7, 3: 0, 4: 1}",0
3158,False,"{'a': 0.1, 'e': 0.20628429269008072}",20,16,7.674027728608071,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3159,False,"{'a': 0.1, 'e': 0.20618117632497523}",20,10,-3.433204397381733,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
3160,False,"{'a': 0.1, 'e': 0.20607811150516483}",20,0,29.651401777330207,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3161,False,"{'a': 0.1, 'e': 0.20597509820488344}",25,14,-18.998659407972923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
3162,False,"{'a': 0.1, 'e': 0.20587213639837768}",20,6,12.77913810447615,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3163,False,"{'a': 0.1, 'e': 0.20576922605990708}",25,19,10.715519449403152,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3164,False,"{'a': 0.1, 'e': 0.20566636716374403}",25,17,11.229028833529439,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3165,False,"{'a': 0.1, 'e': 0.2055635596841739}",20,7,-27.157643591305323,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
3166,False,"{'a': 0.1, 'e': 0.20546080359549473}",20,10,-2.4146990350840385,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
3167,False,"{'a': 0.1, 'e': 0.20535809887201756}",25,12,-9.54955643845409,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
3168,False,"{'a': 0.1, 'e': 0.2052554454880661}",20,11,8.869635951998161,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
3169,False,"{'a': 0.1, 'e': 0.20515284341797715}",20,7,9.571843858263016,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3170,False,"{'a': 0.1, 'e': 0.2050502926361001}",25,13,-8.13270647155009,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
3171,False,"{'a': 0.1, 'e': 0.2049477931167973}",20,12,4.859527937239961,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3172,False,"{'a': 0.1, 'e': 0.2048453448344438}",20,13,5.928217281909136,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
3173,False,"{'a': 0.1, 'e': 0.20474294776342764}",30,12,4.854143420133081,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
3174,False,"{'a': 0.1, 'e': 0.20464060187814945}",25,20,9.76970670637385,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3175,False,"{'a': 0.1, 'e': 0.2045383071530228}",25,18,13.565833042439516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3176,False,"{'a': 0.1, 'e': 0.20443606356247396}",20,10,19.935945032120543,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3177,False,"{'a': 0.1, 'e': 0.20433387108094214}",25,20,6.4868010605046384,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3178,False,"{'a': 0.1, 'e': 0.20423172968287914}",35,0,24.06564347168085,"{0: 32, 1: 0, 2: 3, 3: 0, 4: 0}",0
3179,False,"{'a': 0.1, 'e': 0.20412963934274964}",20,0,-20.16558380515211,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
3180,False,"{'a': 0.1, 'e': 0.20402760003503095}",20,10,5.570976266966813,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3181,False,"{'a': 0.1, 'e': 0.20392561173421342}",20,4,12.98940271724015,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3182,False,"{'a': 0.1, 'e': 0.20382367441479987}",20,2,15.06711986244605,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
3183,False,"{'a': 0.1, 'e': 0.203721788051306}",30,16,8.192978920177296,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
3184,False,"{'a': 0.1, 'e': 0.20361995261826013}",20,16,6.039682133295381,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3185,False,"{'a': 0.1, 'e': 0.20351816809020354}",25,10,-15.312080726499362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
3186,False,"{'a': 0.1, 'e': 0.20341643444169002}",25,13,-4.915644050915429,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
3187,False,"{'a': 0.1, 'e': 0.20331475164728618}",30,22,9.171063097181191,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3188,False,"{'a': 0.1, 'e': 0.20321311968157127}",20,12,13.758643806663173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3189,False,"{'a': 0.1, 'e': 0.20311153851913738}",25,15,19.905896894143822,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
